Unnamed: 0,GeoName,GeoFIPS,Quantity index,Thousands of chained 2012 dollars,Thousands of dollars,County,State,State and County
430,"Cayuga, NY"," ""36011""",104.204,2729364,3360766,Cayuga,NY,NY Cayuga
458,"Chautauqua, NY"," ""36013""",88.275,4377424,5356426,Chautauqua,NY,NY Chautauqua
463,"Chemung, NY"," ""36015""",93.29,3491724,4230830,Chemung,NY,NY Chemung
464,"Chenango, NY"," ""36017""",114.759,2053988,2489928,Chenango,NY,NY Chenango
582,"Clinton, NY"," ""36019""",91.738,3234311,3982803,Clinton,NY,NY Clinton
614,"Columbia, NY"," ""36021""",90.873,2141804,2678118,Columbia,NY,NY Columbia
644,"Cortland, NY"," ""36023""",98.469,1656539,2045276,Cortland,NY,NY Cortland
764,"Delaware, NY"," ""36025""",109.187,1925517,2334986,Delaware,NY,NY Delaware
836,"Dutchess, NY"," ""36027""",107.273,13750039,16730913,Dutchess,NY,NY Dutchess
884,"Erie, NY"," ""36029""",109.868,53209697,65473216,Erie,NY,NY Erie
892,"Essex, NY"," ""36031""",98.637,1523533,1899347,Essex,NY,NY Essex
974,"Franklin, NY"," ""36033""",95.993,1782264,2214819,Franklin,NY,NY Franklin
998,"Fulton, NY"," ""36035""",102.103,1732174,2128919,Fulton,NY,NY Fulton
1029,"Genesee, NY"," ""36037""",106.645,2343504,2867159,Genesee,NY,NY Genesee
1119,"Greene, NY"," ""36039""",87.502,2083778,2638945,Greene,NY,NY Greene
1165,"Hamilton, NY"," ""36041""",87.875,195257,250340,Hamilton,NY,NY Hamilton
1255,"Herkimer, NY"," ""36043""",101.927,1725155,2145716,Herkimer,NY,NY Herkimer
1414,"Jefferson, NY"," ""36045""",84.423,5684605,6972539,Jefferson,NY,NY Jefferson
1507,"Kings, NY"," ""36047""",134.555,92299815,115784579,Kings,NY,NY Kings
1645,"Lewis, NY"," ""36049""",104.469,996831,1217236,Lewis,NY,NY Lewis
1694,"Livingston, NY"," ""36051""",104.4,2050163,2533423,Livingston,NY,NY Livingston
1762,"Madison, NY"," ""36053""",98.903,2092815,2582995,Madison,NY,NY Madison
1958,"Monroe, NY"," ""36055""",102.11,43381276,52294096,Monroe,NY,NY Monroe
1981,"Montgomery, NY"," ""36057""",104.629,1731836,2102595,Montgomery,NY,NY Montgomery
2036,"Nassau, NY"," ""36059""",100.538,89691310,111983719,Nassau,NY,NY Nassau
2058,"New York, NY"," ""36061""",119.954,651619331,829744222,New York,NY,NY New York
2069,"Niagara, NY"," ""36063""",107.188,9131213,11518219,Niagara,NY,NY Niagara
2125,"Oneida, NY"," ""36065""",104.897,10271541,12532854,Oneida,NY,NY Oneida
2127,"Onondaga, NY"," ""36067""",110.044,29090006,35331982,Onondaga,NY,NY Onondaga
2129,"Ontario, NY"," ""36069""",117.836,5886200,7174109,Ontario,NY,NY Ontario
2135,"Orange, NY"," ""36071""",121.758,18243659,22644552,Orange,NY,NY Orange
2142,"Orleans, NY"," ""36073""",109.809,1367938,1687475,Orleans,NY,NY Orleans
2152,"Oswego, NY"," ""36075""",108.784,6543267,8499884,Oswego,NY,NY Oswego
2157,"Otsego, NY"," ""36077""",105.994,2467686,3039450,Otsego,NY,NY Otsego
2351,"Putnam, NY"," ""36079""",106.509,3583911,4455446,Putnam,NY,NY Putnam
2357,"Queens, NY"," ""36081""",113.272,88577986,111216007,Queens,NY,NY Queens
2393,"Rensselaer, NY"," ""36083""",144.327,8584741,10758114,Rensselaer,NY,NY Rensselaer
2412,"Richmond, NY"," ""36085""",112.821,14805704,18989811,Richmond,NY,NY Richmond
2442,"Rockland, NY"," ""36087""",84.98,15810359,19891752,Rockland,NY,NY Rockland
2517,"Saratoga, NY"," ""36091""",120.801,11357754,14000829,Saratoga,NY,NY Saratoga
2523,"Schenectady, NY"," ""36093""",120.996,8965625,10790386,Schenectady,NY,NY Schenectady
2526,"Schoharie, NY"," ""36095""",106.302,970862,1200631,Schoharie,NY,NY Schoharie
2530,"Schuyler, NY"," ""36097""",106.187,530232,652639,Schuyler,NY,NY Schuyler
2556,"Seneca, NY"," ""36099""",110.756,1457671,1784522,Seneca,NY,NY Seneca
2654,"St Lawrence, NY"," ""36089""",103.732,4451614,5591461,St Lawrence,NY,NY St Lawrence
2684,"Steuben, NY"," ""36101""",102.885,4145635,4939406,Steuben,NY,NY Steuben
2703,"Suffolk, NY"," ""36103""",106.687,90263701,113310565,Suffolk,NY,NY Suffolk
2707,"Sullivan, NY"," ""36105""",110.693,2930357,3674518,Sullivan,NY,NY Sullivan
2782,"Tioga, NY"," ""36107""",119.132,1806114,2018382,Tioga,NY,NY Tioga
2795,"Tompkins, NY"," ""36109""",103.227,5735595,7044555,Tompkins,NY,NY Tompkins
2835,"Ulster, NY"," ""36111""",107.177,6902235,8622165,Ulster,NY,NY Ulster
2925,"Warren, NY"," ""36113""",116.383,4236358,5157243,Warren,NY,NY Warren
2956,"Washington, NY"," ""36115""",100.503,1853065,2289538,Washington,NY,NY Washington
2985,"Wayne, NY"," ""36117""",105.343,3647100,4491966,Wayne,NY,NY Wayne
3008,"Westchester, NY"," ""36119""",109.162,76665562,95440790,Westchester,NY,NY Westchester
3095,"Wyoming, NY"," ""36121""",112.493,1730262,2113891,Wyoming,NY,NY Wyoming
3106,"Yates, NY"," ""36123""",115.449,953733,1160646,Yates,NY,NY Yates
16,"Adams, OH"," ""39001""",49.552,717219,887394,Adams,OH,OH Adams
49,"Allen, OH"," ""39003""",104.48,7604646,8962374,Allen,OH,OH Allen
89,"Ashland, OH"," ""39005""",108.86,1685073,2084734,Ashland,OH,OH Ashland
92,"Ashtabula, OH"," ""39007""",100.293,2876033,3538144,Ashtabula,OH,OH Ashtabula
98,"Athens, OH"," ""39009""",105.819,1895522,2366117,Athens,OH,OH Athens
105,"Auglaize, OH"," ""39011""",109.984,2193241,2617260,Auglaize,OH,OH Auglaize
170,"Belmont, OH"," ""39013""",145.761,3217937,3832630,Belmont,OH,OH Belmont
286,"Brown, OH"," ""39015""",96.104,817960,1033193,Brown,OH,OH Brown
324,"Butler, OH"," ""39017""",133.222,20241271,24359733,Butler,OH,OH Butler
400,"Carroll, OH"," ""39019""",227.563,1596915,1350131,Carroll,OH,OH Carroll
441,"Champaign, OH"," ""39021""",110.368,1112904,1358069,Champaign,OH,OH Champaign
535,"Clark, OH"," ""39023""",103.802,4255388,5162330,Clark,OH,OH Clark
571,"Clermont, OH"," ""39025""",125.53,8189835,10262573,Clermont,OH,OH Clermont
583,"Clinton, OH"," ""39027""",119.407,2148275,2622579,Clinton,OH,OH Clinton
619,"Columbiana, OH"," ""39029""",111.354,3004558,3601574,Columbiana,OH,OH Columbiana
646,"Coshocton, OH"," ""39031""",78.206,1117798,1346916,Coshocton,OH,OH Coshocton
669,"Crawford, OH"," ""39033""",101.874,1262709,1540406,Crawford,OH,OH Crawford
706,"Cuyahoga, OH"," ""39035""",113.231,90494428,108965112,Cuyahoga,OH,OH Cuyahoga
722,"Darke, OH"," ""39037""",124.474,2088364,2486831,Darke,OH,OH Darke
760,"Defiance, OH"," ""39039""",100.846,1599288,1918455,Defiance,OH,OH Defiance
765,"Delaware, OH"," ""39041""",140.537,12478154,14693595,Delaware,OH,OH Delaware
885,"Erie, OH"," ""39043""",73.221,3819209,4539350,Erie,OH,OH Erie
903,"Fairfield, OH"," ""39045""",121.869,4477361,5591744,Fairfield,OH,OH Fairfield
921,"Fayette, OH"," ""39047""",211.081,2091219,2657698,Fayette,OH,OH Fayette
975,"Franklin, OH"," ""39049""",123.494,94056835,113779864,Franklin,OH,OH Franklin
999,"Fulton, OH"," ""39051""",114.966,1973548,2382875,Fulton,OH,OH Fulton
1008,"Gallia, OH"," ""39053""",82.84,1920843,2480630,Gallia,OH,OH Gallia
1026,"Geauga, OH"," ""39055""",107.929,4018344,4969494,Geauga,OH,OH Geauga
1120,"Greene, OH"," ""39057""",123.364,9728549,11602780,Greene,OH,OH Greene
1142,"Guernsey, OH"," ""39059""",160.393,2010452,2279884,Guernsey,OH,OH Guernsey
1166,"Hamilton, OH"," ""39061""",114.705,73246499,88551526,Hamilton,OH,OH Hamilton
1181,"Hancock, OH"," ""39063""",121.373,5192645,6137834,Hancock,OH,OH Hancock
1195,"Hardin, OH"," ""39065""",105.556,906194,1096383,Hardin,OH,OH Hardin
1216,"Harrison, OH"," ""39067""",297.132,1311468,1271367,Harrison,OH,OH Harrison
1253,"Henry, OH"," ""39069""",126.333,1443401,1780993,Henry,OH,OH Henry
1264,"Highland, OH"," ""39071""",129.258,1322456,1682705,Highland,OH,OH Highland
1275,"Hocking, OH"," ""39073""",103.964,604463,750985,Hocking,OH,OH Hocking
1281,"Holmes, OH"," ""39075""",142.991,2410053,2951192,Holmes,OH,OH Holmes
1324,"Huron, OH"," ""39077""",105.224,2181710,2701076,Huron,OH,OH Huron
1376,"Jackson, OH"," ""39079""",105.745,957055,1175850,Jackson,OH,OH Jackson
1415,"Jefferson, OH"," ""39081""",116.716,3400044,4338629,Jefferson,OH,OH Jefferson
1527,"Knox, OH"," ""39083""",99.421,1940684,2397664,Knox,OH,OH Knox
1566,"Lake, OH"," ""39085""",97.26,10486828,12896243,Lake,OH,OH Lake
1608,"Lawrence, OH"," ""39087""",107.786,1640067,2106173,Lawrence,OH,OH Lawrence
1654,"Licking, OH"," ""39089""",136.511,6870222,8451475,Licking,OH,OH Licking
1703,"Logan, OH"," ""39091""",102.056,1951274,2215367,Logan,OH,OH Logan
1708,"Lorain, OH"," ""39093""",101.699,10064373,12301172,Lorain,OH,OH Lorain
1723,"Lucas, OH"," ""39095""",106.251,23749326,27290183,Lucas,OH,OH Lucas
1763,"Madison, OH"," ""39097""",125.154,1934222,2356470,Madison,OH,OH Madison
1770,"Mahoning, OH"," ""39099""",100.568,8657526,10629515,Mahoning,OH,OH Mahoning
1793,"Marion, OH"," ""39101""",105.127,2585352,3088732,Marion,OH,OH Marion
1874,"Medina, OH"," ""39103""",117.852,7221718,8505806,Medina,OH,OH Medina
1877,"Meigs, OH"," ""39105""",98.533,363222,457425,Meigs,OH,OH Meigs
1892,"Mercer, OH"," ""39107""",127.95,2265378,2576908,Mercer,OH,OH Mercer
1902,"Miami, OH"," ""39109""",107.206,4211953,5139737,Miami,OH,OH Miami
1959,"Monroe, OH"," ""39111""",211.014,1385204,1409542,Monroe,OH,OH Monroe
1982,"Montgomery, OH"," ""39113""",113.512,27341622,32805693,Montgomery,OH,OH Montgomery
2002,"Morgan, OH"," ""39115""",135.32,346420,424606,Morgan,OH,OH Morgan
2011,"Morrow, OH"," ""39117""",94.57,619412,747544,Morrow,OH,OH Morrow
2027,"Muskingum, OH"," ""39119""",120.04,3546611,4204612,Muskingum,OH,OH Muskingum
2075,"Noble, OH"," ""39121""",174.494,603045,523578,Noble,OH,OH Noble
2160,"Ottawa, OH"," ""39123""",100.1,1923161,2441477,Ottawa,OH,OH Ottawa
2195,"Paulding, OH"," ""39125""",110.118,574006,706402,Paulding,OH,OH Paulding
2225,"Perry, OH"," ""39127""",95.844,653603,805418,Perry,OH,OH Perry
2241,"Pickaway, OH"," ""39129""",113.203,1815678,2283770,Pickaway,OH,OH Pickaway
2259,"Pike, OH"," ""39131""",97.578,1020253,1306665,Pike,OH,OH Pike
2304,"Portage, OH"," ""39133""",108.035,5845922,7141900,Portage,OH,OH Portage
2323,"Preble, OH"," ""39135""",114.743,1170287,1435771,Preble,OH,OH Preble
2352,"Putnam, OH"," ""39137""",102.703,1282975,1559692,Putnam,OH,OH Putnam
2407,"Richland, OH"," ""39139""",101.669,4355007,5251489,Richland,OH,OH Richland
2454,"Ross, OH"," ""39141""",113.034,2710860,3273854,Ross,OH,OH Ross
2506,"Sandusky, OH"," ""39143""",115.609,2944895,3501255,Sandusky,OH,OH Sandusky
2532,"Scioto, OH"," ""39145""",123.417,2833905,3036134,Scioto,OH,OH Scioto
2557,"Seneca, OH"," ""39147""",124.378,1956402,2425693,Seneca,OH,OH Seneca
2579,"Shelby, OH"," ""39149""",109.593,3145565,3675238,Shelby,OH,OH Shelby
2671,"Stark, OH"," ""39151""",105.747,15476101,18816884,Stark,OH,OH Stark
2713,"Summit, OH"," ""39153""",110.416,28196709,33916975,Summit,OH,OH Summit
2817,"Trumbull, OH"," ""39155""",90.414,6623141,7954576,Trumbull,OH,OH Trumbull
2826,"Tuscarawas, OH"," ""39157""",112.035,3542982,4351644,Tuscarawas,OH,OH Tuscarawas
2850,"Union, OH"," ""39159""",140.784,4275930,5048935,Union,OH,OH Union
2872,"Van Wert, OH"," ""39161""",113.6,1182257,1441555,Van Wert,OH,OH Van Wert
2887,"Vinton, OH"," ""39163""",103.07,269962,348662,Vinton,OH,OH Vinton
2926,"Warren, OH"," ""39165""",142.93,12207915,14386553,Warren,OH,OH Warren
2957,"Washington, OH"," ""39167""",103.707,3224161,4014902,Washington,OH,OH Washington
2986,"Wayne, OH"," ""39169""",133.293,6317101,7528003,Wayne,OH,OH Wayne
3047,"Williams, OH"," ""39171""",110.367,1695544,2056244,Williams,OH,OH Williams
3072,"Wood, OH"," ""39173""",119.195,7023185,8432349,Wood,OH,OH Wood
3093,"Wyandot, OH"," ""39175""",120.235,1016514,1233738,Wyandot,OH,OH Wyandot
7,"Adair, OK"," ""40001""",102.265,434770,513174,Adair,OK,OK Adair
36,"Alfalfa, OK"," ""40003""",65.66,234195,186366,Alfalfa,OK,OK Alfalfa
101,"Atoka, OK"," ""40005""",99.815,296744,369410,Atoka,OK,OK Atoka
157,"Beaver, OK"," ""40007""",116.203,387151,429703,Beaver,OK,OK Beaver
162,"Beckham, OK"," ""40009""",61.027,927530,969322,Beckham,OK,OK Beckham
213,"Blaine, OK"," ""40011""",112.074,390173,484408,Blaine,OK,OK Blaine
294,"Bryan, OK"," ""40013""",144.72,1608878,1996670,Bryan,OK,OK Bryan
334,"Caddo, OK"," ""40015""",96.464,726612,848457,Caddo,OK,OK Caddo
374,"Canadian, OK"," ""40017""",114.658,3879990,4575494,Canadian,OK,OK Canadian
406,"Carter, OK"," ""40019""",97.258,2628170,2775337,Carter,OK,OK Carter
470,"Cherokee, OK"," ""40021""",110.609,1231254,1563163,Cherokee,OK,OK Cherokee
495,"Choctaw, OK"," ""40023""",80.946,349030,440318,Choctaw,OK,OK Choctaw
504,"Cimarron, OK"," ""40025""",88.316,205638,211405,Cimarron,OK,OK Cimarron
574,"Cleveland, OK"," ""40027""",108.554,7705856,9594134,Cleveland,OK,OK Cleveland
587,"Coal, OK"," ""40029""",114.778,124664,143905,Coal,OK,OK Coal
624,"Comanche, OK"," ""40031""",98.935,4515581,5479046,Comanche,OK,OK Comanche
649,"Cotton, OK"," ""40033""",98.818,138905,157624,Cotton,OK,OK Cotton
656,"Craig, OK"," ""40035""",85.918,383263,472120,Craig,OK,OK Craig
672,"Creek, OK"," ""40037""",107.591,1817948,2202945,Creek,OK,OK Creek
704,"Custer, OK"," ""40039""",100.76,1426369,1569344,Custer,OK,OK Custer
766,"Delaware, OK"," ""40041""",101.11,822207,983469,Delaware,OK,OK Delaware
780,"Dewey, OK"," ""40043""",125.507,286451,346313,Dewey,OK,OK Dewey
873,"Ellis, OK"," ""40045""",90.771,216907,240540,Ellis,OK,OK Ellis
1014,"Garfield, OK"," ""40047""",90.229,3169154,2926730,Garfield,OK,OK Garfield
1020,"Garvin, OK"," ""40049""",81.322,1216427,1241387,Garvin,OK,OK Garvin
1067,"Grady, OK"," ""40051""",105.683,1428775,1700253,Grady,OK,OK Grady
1088,"Grant, OK"," ""40053""",153.716,427220,417214,Grant,OK,OK Grant
1130,"Greer, OK"," ""40055""",93.868,93167,109628,Greer,OK,OK Greer
1204,"Harmon, OK"," ""40057""",98.689,84437,90600,Harmon,OK,OK Harmon
1208,"Harper, OK"," ""40059""",87.764,189081,206758,Harper,OK,OK Harper
1225,"Haskell, OK"," ""40061""",97.405,326558,357933,Haskell,OK,OK Haskell
1312,"Hughes, OK"," ""40063""",157.139,499661,559383,Hughes,OK,OK Hughes
1377,"Jackson, OK"," ""40065""",113.581,1025017,1245100,Jackson,OK,OK Jackson
1416,"Jefferson, OK"," ""40067""",71.619,100158,111978,Jefferson,OK,OK Jefferson
1447,"Johnston, OK"," ""40069""",146.193,392900,460180,Johnston,OK,OK Johnston
1471,"Kay, OK"," ""40071""",96.961,1671253,1994291,Kay,OK,OK Kay
1504,"Kingfisher, OK"," ""40073""",156.175,1153975,1238337,Kingfisher,OK,OK Kingfisher
1512,"Kiowa, OK"," ""40075""",90.203,249429,295069,Kiowa,OK,OK Kiowa
1593,"Latimer, OK"," ""40077""",74.089,293867,289083,Latimer,OK,OK Latimer
1612,"Le Flore, OK"," ""40079""",91.761,1203973,1397614,Le Flore,OK,OK Le Flore
1673,"Lincoln, OK"," ""40081""",111.99,782613,939208,Lincoln,OK,OK Lincoln
1704,"Logan, OK"," ""40083""",102.956,690996,869874,Logan,OK,OK Logan
1716,"Love, OK"," ""40085""",132.799,399536,510823,Love,OK,OK Love
1771,"Major, OK"," ""40093""",79.645,319745,311828,Major,OK,OK Major
1811,"Marshall, OK"," ""40095""",82.613,456333,535981,Marshall,OK,OK Marshall
1834,"Mayes, OK"," ""40097""",116.337,1772004,2133884,Mayes,OK,OK Mayes
1835,"McClain, OK"," ""40087""",121.341,1058160,1273819,McClain,OK,OK McClain
1842,"McCurtain, OK"," ""40089""",114.663,1007445,1293660,McCurtain,OK,OK McCurtain
1852,"McIntosh, OK"," ""40091""",101.107,338577,430333,McIntosh,OK,OK McIntosh
2023,"Murray, OK"," ""40099""",98.831,469183,577250,Murray,OK,OK Murray
2028,"Muskogee, OK"," ""40101""",85.265,2555552,3160057,Muskogee,OK,OK Muskogee
2076,"Noble, OK"," ""40103""",82.932,563647,707086,Noble,OK,OK Noble
2092,"Nowata, OK"," ""40105""",96.639,179059,206220,Nowata,OK,OK Nowata
2116,"Okfuskee, OK"," ""40107""",98.907,194800,242291,Okfuskee,OK,OK Okfuskee
2117,"Oklahoma, OK"," ""40109""",119.032,63708238,67709461,Oklahoma,OK,OK Oklahoma
2118,"Okmulgee, OK"," ""40111""",91.306,734729,920768,Okmulgee,OK,OK Okmulgee
2146,"Osage, OK"," ""40113""",101.337,911078,905100,Osage,OK,OK Osage
2161,"Ottawa, OK"," ""40115""",104.235,945827,1172058,Ottawa,OK,OK Ottawa
2198,"Pawnee, OK"," ""40117""",105.11,352661,409956,Pawnee,OK,OK Pawnee
2200,"Payne, OK"," ""40119""",98.987,3043553,3728445,Payne,OK,OK Payne
2269,"Pittsburg, OK"," ""40121""",86.399,1495071,1754898,Pittsburg,OK,OK Pittsburg
2300,"Pontotoc, OK"," ""40123""",125.56,1792811,2186541,Pontotoc,OK,OK Pontotoc
2309,"Pottawatomie, OK"," ""40125""",116.69,2189477,2589482,Pottawatomie,OK,OK Pottawatomie
2345,"Pushmataha, OK"," ""40127""",98.115,218472,281817,Pushmataha,OK,OK Pushmataha
2445,"Roger Mills, OK"," ""40129""",77.65,129897,163341,Roger Mills,OK,OK Roger Mills
2446,"Rogers, OK"," ""40131""",100.208,2867770,3595512,Rogers,OK,OK Rogers
2555,"Seminole, OK"," ""40133""",83.157,648745,763828,Seminole,OK,OK Seminole
2559,"Sequoyah, OK"," ""40135""",99.944,713351,897299,Sequoyah,OK,OK Sequoyah
2679,"Stephens, OK"," ""40137""",83.973,1452448,1630974,Stephens,OK,OK Stephens
2771,"Texas, OK"," ""40139""",167.83,2061790,2092923,Texas,OK,OK Texas
2781,"Tillman, OK"," ""40141""",84.901,162858,190196,Tillman,OK,OK Tillman
2820,"Tulsa, OK"," ""40143""",109.728,44343824,50840821,Tulsa,OK,OK Tulsa
2894,"Wagoner, OK"," ""40145""",110.39,1194402,1517064,Wagoner,OK,OK Wagoner
2958,"Washington, OK"," ""40147""",140.388,6522384,5444979,Washington,OK,OK Washington
2967,"Washita, OK"," ""40149""",82.811,222577,264332,Washita,OK,OK Washita
3080,"Woods, OK"," ""40151""",135.572,822939,712217,Woods,OK,OK Woods
3082,"Woodward, OK"," ""40153""",76.608,1083698,1177717,Woodward,OK,OK Woodward
117,"Baker, OR"," ""41001""",117.647,572947,691251,Baker,OR,OR Baker
184,"Benton, OR"," ""41003""",113.795,4432827,5242566,Benton,OR,OR Benton
519,"Clackamas, OR"," ""41005""",127.783,20536661,24600480,Clackamas,OR,OR Clackamas
544,"Clatsop, OR"," ""41007""",116.177,1757964,2207543,Clatsop,OR,OR Clatsop
615,"Columbia, OR"," ""41009""",122.502,1243021,1586171,Columbia,OR,OR Columbia
639,"Coos, OR"," ""41011""",125.772,2289121,2910041,Coos,OR,OR Coos
679,"Crook, OR"," ""41013""",155.726,945341,1140338,Crook,OR,OR Crook
699,"Curry, OR"," ""41015""",127.376,709626,930511,Curry,OR,OR Curry
776,"Deschutes, OR"," ""41017""",179.898,10243131,12618710,Deschutes,OR,OR Deschutes
819,"Douglas, OR"," ""41019""",119.648,3555936,4698437,Douglas,OR,OR Douglas
1041,"Gilliam, OR"," ""41021""",137.781,272537,349458,Gilliam,OR,OR Gilliam
1089,"Grant, OR"," ""41023""",117.493,244529,294711,Grant,OR,OR Grant
1206,"Harney, OR"," ""41025""",157.065,296288,356315,Harney,OR,OR Harney
1285,"Hood River, OR"," ""41027""",145.805,1230802,1496557,Hood River,OR,OR Hood River
1378,"Jackson, OR"," ""41029""",130.024,8761650,10949122,Jackson,OR,OR Jackson
1417,"Jefferson, OR"," ""41031""",112.933,691876,904226,Jefferson,OR,OR Jefferson
1454,"Josephine, OR"," ""41033""",144.642,2954596,3666285,Josephine,OR,OR Josephine
1517,"Klamath, OR"," ""41035""",124.696,2286064,2930676,Klamath,OR,OR Klamath
1567,"Lake, OR"," ""41037""",147.187,303776,359405,Lake,OR,OR Lake
1583,"Lane, OR"," ""41039""",119.975,15112579,18848436,Lane,OR,OR Lane
1674,"Lincoln, OR"," ""41041""",107.799,1697519,2137145,Lincoln,OR,OR Lincoln
1684,"Linn, OR"," ""41043""",123.256,4523198,5608491,Linn,OR,OR Linn
1772,"Malheur, OR"," ""41045""",133.064,1177611,1360960,Malheur,OR,OR Malheur
1794,"Marion, OR"," ""41047""",134.428,15383587,19048214,Marion,OR,OR Marion
2012,"Morrow, OR"," ""41049""",165.611,1350331,1481042,Morrow,OR,OR Morrow
2020,"Multnomah, OR"," ""41051""",131.387,62536923,75067119,Multnomah,OR,OR Multnomah
2294,"Polk, OR"," ""41053""",125.876,1955268,2438964,Polk,OR,OR Polk
2591,"Sherman, OR"," ""41055""",68.259,523793,672312,Sherman,OR,OR Sherman
2780,"Tillamook, OR"," ""41057""",147.784,1180022,1450665,Tillamook,OR,OR Tillamook
2836,"Umatilla, OR"," ""41059""",104.473,3108228,3901750,Umatilla,OR,OR Umatilla
2851,"Union, OR"," ""41061""",108.507,904051,1132415,Union,OR,OR Union
2905,"Wallowa, OR"," ""41063""",116.035,358128,432799,Wallowa,OR,OR Wallowa
2932,"Wasco, OR"," ""41065""",134.503,1649356,1950878,Wasco,OR,OR Wasco
2959,"Washington, OR"," ""41067""",133.611,49532650,54257512,Washington,OR,OR Washington
3019,"Wheeler, OR"," ""41069""",104.28,30704,37417,Wheeler,OR,OR Wheeler
3103,"Yamhill, OR"," ""41071""",123.476,3654968,4431961,Yamhill,OR,OR Yamhill
17,"Adams, PA"," ""42001""",102.664,3504068,4310644,Adams,PA,PA Adams
44,"Allegheny, PA"," ""42003""",115.536,92221348,109962856,Allegheny,PA,PA Allegheny
83,"Armstrong, PA"," ""42005""",82.232,1963465,2359269,Armstrong,PA,PA Armstrong
158,"Beaver, PA"," ""42007""",94.097,6411448,7951052,Beaver,PA,PA Beaver
163,"Bedford, PA"," ""42009""",102.763,1449288,1784112,Bedford,PA,PA Bedford
191,"Berks, PA"," ""42011""",108.308,18519137,22055785,Berks,PA,PA Berks
214,"Blair, PA"," ""42013""",108.153,5585623,6736868,Blair,PA,PA Blair
255,"Bradford, PA"," ""42015""",111.251,4266225,4534416,Bradford,PA,PA Bradford
299,"Bucks, PA"," ""42017""",104.969,31918358,38913900,Bucks,PA,PA Bucks
325,"Butler, PA"," ""42019""",116.41,10348459,11973949,Butler,PA,PA Butler
360,"Cambria, PA"," ""42021""",90.882,4274754,5197201,Cambria,PA,PA Cambria
366,"Cameron, PA"," ""42023""",107.631,193416,255541,Cameron,PA,PA Cameron
381,"Carbon, PA"," ""42025""",116.846,2345932,2634265,Carbon,PA,PA Carbon
435,"Centre, PA"," ""42027""",105.028,7956542,9750456,Centre,PA,PA Centre
475,"Chester, PA"," ""42029""",119.114,42751530,50505516,Chester,PA,PA Chester
526,"Clarion, PA"," ""42031""",90.15,1116809,1409435,Clarion,PA,PA Clarion
566,"Clearfield, PA"," ""42033""",95.815,2571466,3131465,Clearfield,PA,PA Clearfield
584,"Clinton, PA"," ""42035""",105.333,1509378,1795663,Clinton,PA,PA Clinton
616,"Columbia, PA"," ""42037""",101.983,2320073,2759498,Columbia,PA,PA Columbia
670,"Crawford, PA"," ""42039""",96.071,2753498,3316715,Crawford,PA,PA Crawford
693,"Cumberland, PA"," ""42041""",118.399,15462063,18325936,Cumberland,PA,PA Cumberland
724,"Dauphin, PA"," ""42043""",107.902,20283930,24359624,Dauphin,PA,PA Dauphin
767,"Delaware, PA"," ""42045""",110.11,31100954,36976724,Delaware,PA,PA Delaware
868,"Elk, PA"," ""42047""",103.452,1449863,1709568,Elk,PA,PA Elk
