GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "48501","Yoakum, TX",6,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",87.712,113.696,98.880,102.407,75.098,90.353,94.642,88.933,109.846,97.458,96.702,114.979,105.991,92.463,97.640,105.899,100.000,101.350,114.885,102.973,86.756,79.435
 "48501","Yoakum, TX",6,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",1252269,1355179,1786525,2218882,2157449,2635873,2942698,3682010,2404852,2791676,3143050,3221974,3170229,2694196,1472576,1403658,1657244,1970694,1783919,1094333,1902927,2749034
 "48503","Young, TX",6,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",691511,701535,644038,648877,652090,705508,719115,758287,817339,818585,813849,891300,900409,909732,904201,824977,828933,810606,798429,800669,877855,899955
 "48503","Young, TX",6,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",83.422,84.631,77.695,78.279,78.666,85.110,86.752,91.477,98.601,98.752,98.180,107.524,108.623,109.747,109.080,99.523,100.000,97.789,96.320,96.590,105.902,108.568
 "48503","Young, TX",6,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",508363,503109,509121,548300,605952,680963,717359,830143,742913,799526,832818,895644,917876,931461,844831,798792,828933,846089,824063,798549,974789,1104716
 "48505","Zapata, TX",6,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",2359976,2463703,2296461,2249144,2235348,2245375,2328761,2022064,1938710,1306075,1012927,845274,811863,890231,762923,603664,618241,625833,635999,554736,597645,590581
 "48505","Zapata, TX",6,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",381.724,398.502,371.451,363.797,361.566,363.188,376.675,327.067,313.585,211.257,163.840,136.722,131.318,143.994,123.402,97.642,100.000,101.228,102.872,89.728,96.669,95.526
 "48505","Zapata, TX",6,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",1479981,1272594,1859524,2207617,3011330,3065171,3377702,3981598,1952396,1718186,1493808,1129135,1138165,1239621,725171,531618,618241,665133,630937,487742,676664,834136
 "48507","Zavala, TX",6,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",110338,121324,133075,135196,143178,159609,177633,138032,129338,134861,159127,348088,462173,502837,712751,659047,545461,508380,602728,577748,574272,541952
 "48507","Zavala, TX",6,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",20.228,22.243,24.397,24.786,26.249,29.261,32.566,25.306,23.712,24.724,29.173,63.815,84.731,92.186,130.670,120.824,100.000,93.202,110.499,105.919,105.282,99.357
 "48507","Zavala, TX",6,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",134819,146904,175852,191756,218641,246403,294490,265085,202823,228238,282293,570663,803241,853931,663971,552729,545461,576529,584048,444583,698624,928151
 "49000","Utah",7,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",100244341,102828054,104829230,111318873,118430200,127539423,133799806,133662879,130958640,133739071,138301056,140622492,145026883,150076296,155431501,162528245,172075043,182106012,192698684,194753700,209975165,213898311
 "49000","Utah",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",58.256,59.758,60.921,64.692,68.825,74.118,77.757,77.677,76.106,77.721,80.373,81.722,84.281,87.216,90.328,94.452,100.000,105.829,111.985,113.180,122.025,124.305
 "49000","Utah",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",73042514,76289442,79504706,86766665,95512042,106787099,115180676,116949220,113834761,118296292,125137810,129431373,135344311,142627746,149762055,159330639,172075043,186805723,201285419,205666307,232125118,256369945
 "49001","Beaver, UT",7,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",279037,242458,238194,319384,353976,238663,251588,246363,303148,332625,279980,288156,375173,402486,320411,312118,387886,347795,370267,353475,428744,504761
 "49001","Beaver, UT",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",71.938,62.508,61.408,82.340,91.258,61.529,64.861,63.514,78.154,85.753,72.181,74.289,96.722,103.764,82.604,80.466,100.000,89.664,95.458,91.129,110.533,130.131
 "49001","Beaver, UT",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",192375,164498,169366,244414,259910,180277,202803,205827,252660,290519,267540,279831,371279,396870,309880,301021,387886,354858,385491,371929,512508,706589
 "49003","Box Elder, UT",7,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",1695719,1768854,1737919,1753286,1852822,2130275,2227865,2336242,2345656,2263251,2036456,1854666,2008353,2000800,2184033,2209626,2261288,2267245,2335201,2395897,2462442,2610519
 "49003","Box Elder, UT",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",74.989,78.223,76.855,77.535,81.937,94.206,98.522,103.315,103.731,100.087,90.057,82.018,88.815,88.481,96.584,97.715,100.000,100.263,103.269,105.953,108.896,115.444
 "49003","Box Elder, UT",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",1383657,1457362,1458594,1519170,1625892,1928694,2076255,2205993,2104972,2105525,1951754,1782061,1925041,1953863,2142943,2161087,2261288,2315598,2409866,2467783,2676301,3032064
 "49005","Cache, UT",7,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",2908996,2949610,3123420,3285296,3290448,3407046,3634902,3827015,3957829,4288569,4442179,4317330,4397335,4556602,4733915,4906473,5322111,5812994,5942126,5962375,6379526,6371260
 "49005","Cache, UT",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",54.659,55.422,58.688,61.729,61.826,64.017,68.298,71.908,74.366,80.580,83.466,81.121,82.624,85.616,88.948,92.190,100.000,109.223,111.650,112.030,119.868,119.713
 "49005","Cache, UT",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",2156502,2230949,2395665,2569491,2631337,2797434,3050974,3262814,3490757,3779429,3976755,3968887,4110288,4330836,4608657,4861451,5322111,5903333,6167977,6363470,7030994,7454226
 "49007","Carbon, UT",7,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",1112418,1107677,1090299,1072611,1128343,1208212,1243911,1301141,1246361,1188876,1210183,1068044,1070262,1132296,1078494,1034329,945663,990700,1099917,1145823,1060616,967164
 "49007","Carbon, UT",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",117.634,117.132,115.295,113.424,119.318,127.763,131.539,137.590,131.798,125.719,127.972,112.941,113.176,119.736,114.046,109.376,100.000,104.762,116.312,121.166,112.156,102.274
 "49007","Carbon, UT",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",681170,677839,723690,766131,904628,1023218,1100987,1281385,1117997,1132652,1214640,1066279,1070696,1139764,1031667,985428,945663,1024508,1136137,1162784,1252142,1295746
 "49009","Daggett, UT",7,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",54509,57188,55562,53363,58939,55307,54527,60958,63754,61898,74144,60670,56997,59201,127146,118322,155981,164115,123813,116723,91490,103876
 "49009","Daggett, UT",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",34.946,36.663,35.621,34.211,37.786,35.457,34.958,39.080,40.873,39.683,47.534,38.896,36.541,37.954,81.514,75.856,100.000,105.214,79.377,74.831,58.655,66.595
 "49009","Daggett, UT",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",37960,40619,41057,40902,47713,46756,47945,55221,57709,56692,69394,56904,55023,58725,125189,115300,155981,169563,133477,126804,105062,130732
 "49011","Davis, UT",7,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",8651180,8939117,9306819,9606435,10007038,10559607,10883420,10782773,10454065,10910572,11313200,11543380,12455338,12673310,12693023,13200470,14039771,14830604,15495430,15802970,16549249,16232965
 "49011","Davis, UT",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",61.619,63.670,66.289,68.423,71.276,75.212,77.518,76.802,74.460,77.712,80.580,82.219,88.715,90.267,90.408,94.022,100.000,105.633,110.368,112.559,117.874,115.621
 "49011","Davis, UT",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",6099537,6470614,6922318,7352843,7980667,8751362,9310763,9352156,9192379,9745947,10453274,10886780,11768447,12142500,12376260,12916452,14039771,15358155,16182596,16535475,18423166,20298290
 "49013","Duchesne, UT",7,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",441127,451464,448771,500553,592607,668477,795307,871484,926615,896194,948270,1088196,1144150,1230932,1130989,1008420,1040002,997960,1075345,1036561,1077577,1066994
 "49013","Duchesne, UT",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",42.416,43.410,43.151,48.130,56.981,64.277,76.472,83.796,89.097,86.172,91.180,104.634,110.014,118.359,108.749,96.963,100.000,95.957,103.398,99.669,103.613,102.595
 "49013","Duchesne, UT",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",372142,378818,408541,485254,633281,733610,906336,1117377,955137,1016312,1144669,1256038,1374248,1476869,1087921,937143,1040002,1054891,1083366,964950,1230095,1475374
 "49015","Emery, UT",7,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",802845,785920,794016,814727,823402,823354,813988,827855,844187,840876,932425,958051,956612,900572,897835,944252,922623,859234,914102,952301,1082995,1203860
 "49015","Emery, UT",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",87.018,85.183,86.061,88.306,89.246,89.241,88.225,89.728,91.499,91.140,101.062,103.840,103.684,97.610,97.313,102.344,100.000,93.129,99.076,103.217,117.382,130.482
 "49015","Emery, UT",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",554965,536722,570917,613061,668471,719434,728617,765064,824126,819813,923618,927204,936363,920291,896186,912196,922623,886112,960268,991849,1291592,1610172
 "49017","Garfield, UT",7,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",156116,155589,153806,160893,172330,192615,219862,230450,217524,222821,204580,188655,196388,195952,218535,231195,240871,254253,273096,265355,303921,347748
 "49017","Garfield, UT",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",64.813,64.594,63.854,66.796,71.544,79.966,91.278,95.673,90.307,92.506,84.933,78.322,81.532,81.352,90.727,95.983,100.000,105.556,113.378,110.165,126.176,144.371
 "49017","Garfield, UT",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",122186,124205,125950,135280,149191,170372,200409,214044,199596,206536,193498,181370,193120,195299,215365,226325,240871,259366,282685,271125,330144,411106
 "49019","Grand, UT",7,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",326758,339906,353631,376836,402666,432046,431180,463415,484147,480155,477879,462648,467318,489520,496491,517416,580017,616428,658759,615047,660479,673728
 "49019","Grand, UT",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",56.336,58.603,60.969,64.970,69.423,74.489,74.339,79.897,83.471,82.783,82.391,79.765,80.570,84.398,85.599,89.207,100.000,106.278,113.576,106.040,113.872,116.157
 "49019","Grand, UT",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",218565,232595,250276,277069,314304,351793,365815,411397,428248,434251,445117,437292,447194,475348,476949,504913,580017,633011,693653,654952,747685,830832
 "49021","Iron, UT",7,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",1068349,1150501,1174122,1215756,1318761,1467181,1418171,1362728,1348177,1324144,1389145,1274520,1295929,1370254,1386659,1466385,1582096,1754625,1906080,1935440,2060385,2211325
 "49021","Iron, UT",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",67.527,72.720,74.213,76.845,83.355,92.737,89.639,86.134,85.215,83.696,87.804,80.559,81.912,86.610,87.647,92.686,100.000,110.905,120.478,122.334,130.231,139.772
 "49021","Iron, UT",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",753842,827486,867374,931491,1029019,1190625,1197452,1173954,1167858,1163421,1251697,1172857,1218171,1309789,1348607,1441834,1582096,1793173,1990802,2067882,2326959,2719786
 "49023","Juab, UT",7,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",213897,231934,219053,258248,293399,359876,403159,377269,386355,428200,427122,364079,398170,401894,435124,412125,405585,478706,498977,513331,616048,684092
 "49023","Juab, UT",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",52.738,57.185,54.009,63.673,72.340,88.730,99.402,93.019,95.259,105.576,105.310,89.766,98.172,99.090,107.283,101.613,100.000,118.029,123.027,126.566,151.891,168.668
 "49023","Juab, UT",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",148477,165453,158492,193554,228213,296198,345054,328908,350011,387562,393123,337893,375532,389452,425238,402982,405585,489683,520570,535385,711936,883523
 "49025","Kane, UT",7,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",204657,210833,222432,222219,243874,289465,272438,256773,244643,252955,268117,275723,282814,291392,295590,310021,325938,349795,360363,376284,432351,417970
 "49025","Kane, UT",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",62.790,64.685,68.244,68.178,74.822,88.810,83.586,78.780,75.058,77.608,82.260,84.594,86.769,89.401,90.689,95.117,100.000,107.319,110.562,115.446,132.648,128.236
 "49025","Kane, UT",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",143299,152165,164264,168962,188849,230020,228144,219504,213673,222253,239115,251473,261496,273875,282962,301773,325938,359680,381142,402287,490352,519660
 "49027","Millard, UT",7,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",702582,736460,685647,753554,737664,745414,786288,786949,763790,791060,875585,767345,872077,838140,878573,836753,855418,824251,857335,875059,903018,963314
 "49027","Millard, UT",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",82.133,86.094,80.153,88.092,86.234,87.140,91.919,91.996,89.289,92.476,102.358,89.704,101.948,97.980,102.707,97.818,100.000,96.356,100.224,102.296,105.564,112.613
 "49027","Millard, UT",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",517248,531274,516254,588221,591703,633534,694170,699922,721213,740069,840172,728854,852512,851341,875412,810288,855418,847501,899658,918725,1075804,1292262
 "49029","Morgan, UT",7,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",163022,169101,179073,190420,203448,212486,231950,228824,217872,245565,233389,249211,245910,268571,264234,256780,279914,303073,313948,349083,390773,363878
 "49029","Morgan, UT",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",58.240,60.412,63.974,68.028,72.682,75.911,82.865,81.748,77.835,87.729,83.379,89.031,87.852,95.948,94.398,91.735,100.000,108.274,112.159,124.711,139.605,129.996
 "49029","Morgan, UT",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",106108,112436,121143,133340,147989,161789,183136,182358,178809,202208,196435,215506,217947,242195,245128,252772,279914,311352,332699,377751,445234,452811
 "49031","Piute, UT",7,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",29514,26458,29442,31791,40493,30986,38624,31942,34301,33932,31266,23543,23215,26852,50288,69679,79559,82953,74611,67464,57457,69777
 "49031","Piute, UT",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",37.097,33.256,37.007,39.959,50.897,38.948,48.547,40.149,43.114,42.650,39.299,29.592,29.179,33.750,63.208,87.581,100.000,104.266,93.780,84.797,72.220,87.705
 "49031","Piute, UT",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",21849,19660,22903,26411,32899,25895,34272,29355,31847,32210,31057,23949,24233,28536,51139,64916,79559,80878,72529,65452,68882,103268
 "49033","Rich, UT",7,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",75566,54758,60383,66080,74617,74774,71196,75876,70209,67927,72975,76480,109749,126075,132970,133816,131815,137593,138681,144275,150520,140929
